image_id,class,raw_path,processed_path,source_type,colormap,pixel_to_mm,weld_id,defect_present,label_type,split,orig_h,orig_w,crop_r0,crop_r1,crop_c0,crop_c1,patch_size,mask_path,defect_area_px,defect_area_frac,n_components,mask_empty,used_fallback
porosity__G379,porosity,data/raw/porosity/G379.jpg,data/processed/porosity/porosity__G379.npy,gray,none,1.0,porosity__G379,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G379.npy,45,0.000687,2,False,False
porosity__G37_1,porosity,data/raw/porosity/G37_1.jpg,data/processed/porosity/porosity__G37_1.npy,gray,none,1.0,porosity__G37,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G37_1.npy,82,0.001251,7,False,False
porosity__G37_2,porosity,data/raw/porosity/G37_2.jpg,data/processed/porosity/porosity__G37_2.npy,gray,none,1.0,porosity__G37,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G37_2.npy,130,0.001984,4,False,False
porosity__G37_3,porosity,data/raw/porosity/G37_3.jpg,data/processed/porosity/porosity__G37_3.npy,gray,none,1.0,porosity__G37,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G37_3.npy,52,0.000793,1,False,False
porosity__G380,porosity,data/raw/porosity/G380.jpg,data/processed/porosity/porosity__G380.npy,gray,none,1.0,porosity__G380,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G380.npy,96,0.001465,2,False,False
porosity__G381,porosity,data/raw/porosity/G381.jpg,data/processed/porosity/porosity__G381.npy,gray,none,1.0,porosity__G381,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G381.npy,67,0.001022,4,False,False
porosity__G382,porosity,data/raw/porosity/G382.jpg,data/processed/porosity/porosity__G382.npy,gray,none,1.0,porosity__G382,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G382.npy,46,0.000702,4,False,False
porosity__G383,porosity,data/raw/porosity/G383.jpg,data/processed/porosity/porosity__G383.npy,gray,none,1.0,porosity__G383,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G383.npy,33,0.000504,1,False,False
porosity__G384,porosity,data/raw/porosity/G384.jpg,data/processed/porosity/porosity__G384.npy,gray,none,1.0,porosity__G384,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G384.npy,69,0.001053,2,False,False
porosity__G385,porosity,data/raw/porosity/G385.jpg,data/processed/porosity/porosity__G385.npy,gray,none,1.0,porosity__G385,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G385.npy,52,0.000793,3,False,False
porosity__G386,porosity,data/raw/porosity/G386.jpg,data/processed/porosity/porosity__G386.npy,gray,none,1.0,porosity__G386,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G386.npy,124,0.001892,3,False,False
porosity__G389,porosity,data/raw/porosity/G389.jpg,data/processed/porosity/porosity__G389.npy,gray,none,1.0,porosity__G389,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G389.npy,145,0.002213,3,False,False
porosity__G38_1,porosity,data/raw/porosity/G38_1.jpg,data/processed/porosity/porosity__G38_1.npy,gray,none,1.0,porosity__G38,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G38_1.npy,50,0.000763,6,False,False
porosity__G38_2,porosity,data/raw/porosity/G38_2.jpg,data/processed/porosity/porosity__G38_2.npy,gray,none,1.0,porosity__G38,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G38_2.npy,297,0.004532,5,False,False
porosity__G38_3,porosity,data/raw/porosity/G38_3.jpg,data/processed/porosity/porosity__G38_3.npy,gray,none,1.0,porosity__G38,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G38_3.npy,87,0.001328,2,False,False
porosity__G390,porosity,data/raw/porosity/G390.jpg,data/processed/porosity/porosity__G390.npy,gray,none,1.0,porosity__G390,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G390.npy,134,0.002045,3,False,False
porosity__G391,porosity,data/raw/porosity/G391.jpg,data/processed/porosity/porosity__G391.npy,gray,none,1.0,porosity__G391,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G391.npy,45,0.000687,4,False,False
porosity__G392,porosity,data/raw/porosity/G392.jpg,data/processed/porosity/porosity__G392.npy,gray,none,1.0,porosity__G392,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G392.npy,40,0.00061,2,False,False
porosity__G393,porosity,data/raw/porosity/G393.jpg,data/processed/porosity/porosity__G393.npy,gray,none,1.0,porosity__G393,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G393.npy,29,0.000443,2,False,False
porosity__G394,porosity,data/raw/porosity/G394.jpg,data/processed/porosity/porosity__G394.npy,gray,none,1.0,porosity__G394,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G394.npy,46,0.000702,2,False,False
porosity__G395,porosity,data/raw/porosity/G395.jpg,data/processed/porosity/porosity__G395.npy,gray,none,1.0,porosity__G395,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G395.npy,29,0.000443,1,False,False
porosity__G396,porosity,data/raw/porosity/G396.jpg,data/processed/porosity/porosity__G396.npy,gray,none,1.0,porosity__G396,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G396.npy,92,0.001404,4,False,False
porosity__G399,porosity,data/raw/porosity/G399.jpg,data/processed/porosity/porosity__G399.npy,gray,none,1.0,porosity__G399,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G399.npy,25,0.000381,2,False,False
porosity__G400,porosity,data/raw/porosity/G400.jpg,data/processed/porosity/porosity__G400.npy,gray,none,1.0,porosity__G400,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G400.npy,85,0.001297,2,False,False
porosity__G401,porosity,data/raw/porosity/G401.jpg,data/processed/porosity/porosity__G401.npy,gray,none,1.0,porosity__G401,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G401.npy,162,0.002472,4,False,False
porosity__G402,porosity,data/raw/porosity/G402.jpg,data/processed/porosity/porosity__G402.npy,gray,none,1.0,porosity__G402,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G402.npy,81,0.001236,4,False,False
porosity__G403,porosity,data/raw/porosity/G403.jpg,data/processed/porosity/porosity__G403.npy,gray,none,1.0,porosity__G403,True,pseudo_pending,val,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G403.npy,138,0.002106,3,False,False
porosity__G404,porosity,data/raw/porosity/G404.jpg,data/processed/porosity/porosity__G404.npy,gray,none,1.0,porosity__G404,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G404.npy,218,0.003326,3,False,False
porosity__G405,porosity,data/raw/porosity/G405.jpg,data/processed/porosity/porosity__G405.npy,gray,none,1.0,porosity__G405,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G405.npy,66,0.001007,3,False,False
porosity__G406,porosity,data/raw/porosity/G406.jpg,data/processed/porosity/porosity__G406.npy,gray,none,1.0,porosity__G406,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G406.npy,189,0.002884,6,False,False
porosity__G409,porosity,data/raw/porosity/G409.jpg,data/processed/porosity/porosity__G409.npy,gray,none,1.0,porosity__G409,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G409.npy,70,0.001068,3,False,False
porosity__G40_1,porosity,data/raw/porosity/G40_1.jpg,data/processed/porosity/porosity__G40_1.npy,gray,none,1.0,porosity__G40,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G40_1.npy,135,0.00206,6,False,False
porosity__G40_2,porosity,data/raw/porosity/G40_2.jpg,data/processed/porosity/porosity__G40_2.npy,gray,none,1.0,porosity__G40,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G40_2.npy,210,0.003204,3,False,False
porosity__G40_3,porosity,data/raw/porosity/G40_3.jpg,data/processed/porosity/porosity__G40_3.npy,gray,none,1.0,porosity__G40,True,pseudo_pending,train,512,512,40,453,69,460,256,data/processed/masks/porosity/porosity__G40_3.npy,179,0.002731,5,False,False
porosity__G410,porosity,data/raw/porosity/G410.jpg,data/processed/porosity/porosity__G410.npy,gray,none,1.0,porosity__G410,True,pseudo_pending,val,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G410.npy,39,0.000595,1,False,False
porosity__G411,porosity,data/raw/porosity/G411.jpg,data/processed/porosity/porosity__G411.npy,gray,none,1.0,porosity__G411,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G411.npy,44,0.000671,2,False,False
porosity__G412,porosity,data/raw/porosity/G412.jpg,data/processed/porosity/porosity__G412.npy,gray,none,1.0,porosity__G412,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G412.npy,223,0.003403,6,False,False
porosity__G413,porosity,data/raw/porosity/G413.jpg,data/processed/porosity/porosity__G413.npy,gray,none,1.0,porosity__G413,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G413.npy,155,0.002365,2,False,False
porosity__G414,porosity,data/raw/porosity/G414.jpg,data/processed/porosity/porosity__G414.npy,gray,none,1.0,porosity__G414,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G414.npy,33,0.000504,1,False,False
porosity__G415,porosity,data/raw/porosity/G415.jpg,data/processed/porosity/porosity__G415.npy,gray,none,1.0,porosity__G415,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G415.npy,92,0.001404,4,False,False
porosity__G416,porosity,data/raw/porosity/G416.jpg,data/processed/porosity/porosity__G416.npy,gray,none,1.0,porosity__G416,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G416.npy,83,0.001266,1,False,False
porosity__G419,porosity,data/raw/porosity/G419.jpg,data/processed/porosity/porosity__G419.npy,gray,none,1.0,porosity__G419,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G419.npy,101,0.001541,2,False,False
porosity__G420,porosity,data/raw/porosity/G420.jpg,data/processed/porosity/porosity__G420.npy,gray,none,1.0,porosity__G420,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G420.npy,148,0.002258,1,False,False
porosity__G421,porosity,data/raw/porosity/G421.jpg,data/processed/porosity/porosity__G421.npy,gray,none,1.0,porosity__G421,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G421.npy,69,0.001053,1,False,False
porosity__G422,porosity,data/raw/porosity/G422.jpg,data/processed/porosity/porosity__G422.npy,gray,none,1.0,porosity__G422,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G422.npy,53,0.000809,2,False,False
porosity__G423,porosity,data/raw/porosity/G423.jpg,data/processed/porosity/porosity__G423.npy,gray,none,1.0,porosity__G423,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G423.npy,264,0.004028,2,False,False
porosity__G424,porosity,data/raw/porosity/G424.jpg,data/processed/porosity/porosity__G424.npy,gray,none,1.0,porosity__G424,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G424.npy,46,0.000702,1,False,False
porosity__G425,porosity,data/raw/porosity/G425.jpg,data/processed/porosity/porosity__G425.npy,gray,none,1.0,porosity__G425,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G425.npy,71,0.001083,7,False,False
porosity__G426,porosity,data/raw/porosity/G426.jpg,data/processed/porosity/porosity__G426.npy,gray,none,1.0,porosity__G426,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G426.npy,84,0.001282,1,False,False
porosity__G429,porosity,data/raw/porosity/G429.jpg,data/processed/porosity/porosity__G429.npy,gray,none,1.0,porosity__G429,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G429.npy,133,0.002029,6,False,False
porosity__G430,porosity,data/raw/porosity/G430.jpg,data/processed/porosity/porosity__G430.npy,gray,none,1.0,porosity__G430,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G430.npy,220,0.003357,4,False,False
porosity__G431,porosity,data/raw/porosity/G431.jpg,data/processed/porosity/porosity__G431.npy,gray,none,1.0,porosity__G431,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G431.npy,138,0.002106,2,False,False
porosity__G432,porosity,data/raw/porosity/G432.jpg,data/processed/porosity/porosity__G432.npy,gray,none,1.0,porosity__G432,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G432.npy,212,0.003235,4,False,False
porosity__G433,porosity,data/raw/porosity/G433.jpg,data/processed/porosity/porosity__G433.npy,gray,none,1.0,porosity__G433,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G433.npy,16,0.000244,1,False,False
porosity__G434,porosity,data/raw/porosity/G434.jpg,data/processed/porosity/porosity__G434.npy,gray,none,1.0,porosity__G434,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G434.npy,36,0.000549,1,False,False
porosity__G435,porosity,data/raw/porosity/G435.jpg,data/processed/porosity/porosity__G435.npy,gray,none,1.0,porosity__G435,True,pseudo_pending,val,512,512,38,453,69,451,256,data/processed/masks/porosity/porosity__G435.npy,1499,0.022873,11,False,False
porosity__G436,porosity,data/raw/porosity/G436.jpg,data/processed/porosity/porosity__G436.npy,gray,none,1.0,porosity__G436,True,pseudo_pending,val,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G436.npy,24,0.000366,2,False,False
porosity__G439,porosity,data/raw/porosity/G439.jpg,data/processed/porosity/porosity__G439.npy,gray,none,1.0,porosity__G439,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G439.npy,94,0.001434,7,False,False
porosity__G440,porosity,data/raw/porosity/G440.jpg,data/processed/porosity/porosity__G440.npy,gray,none,1.0,porosity__G440,True,pseudo_pending,val,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G440.npy,194,0.00296,5,False,False
porosity__G441,porosity,data/raw/porosity/G441.jpg,data/processed/porosity/porosity__G441.npy,gray,none,1.0,porosity__G441,True,pseudo_pending,val,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G441.npy,58,0.000885,2,False,False
porosity__G442,porosity,data/raw/porosity/G442.jpg,data/processed/porosity/porosity__G442.npy,gray,none,1.0,porosity__G442,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G442.npy,35,0.000534,2,False,False
porosity__G443,porosity,data/raw/porosity/G443.jpg,data/processed/porosity/porosity__G443.npy,gray,none,1.0,porosity__G443,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G443.npy,45,0.000687,2,False,False
porosity__G444,porosity,data/raw/porosity/G444.jpg,data/processed/porosity/porosity__G444.npy,gray,none,1.0,porosity__G444,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G444.npy,36,0.000549,1,False,False
porosity__G445,porosity,data/raw/porosity/G445.jpg,data/processed/porosity/porosity__G445.npy,gray,none,1.0,porosity__G445,True,pseudo_pending,test,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G445.npy,11,0.000168,1,False,False
porosity__G446,porosity,data/raw/porosity/G446.jpg,data/processed/porosity/porosity__G446.npy,gray,none,1.0,porosity__G446,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G446.npy,91,0.001389,2,False,False
porosity__G449,porosity,data/raw/porosity/G449.jpg,data/processed/porosity/porosity__G449.npy,gray,none,1.0,porosity__G449,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G449.npy,18,0.000275,2,False,False
porosity__G450,porosity,data/raw/porosity/G450.jpg,data/processed/porosity/porosity__G450.npy,gray,none,1.0,porosity__G450,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G450.npy,26,0.000397,1,False,False
porosity__G451,porosity,data/raw/porosity/G451.jpg,data/processed/porosity/porosity__G451.npy,gray,none,1.0,porosity__G451,True,pseudo_pending,train,512,512,38,453,69,460,256,data/processed/masks/porosity/porosity__G451.npy,33,0.000504,1,False,False
